Date,Open,High,Low,Close,Adj Close,Volume
2021-02-23,60.600777,60.872093,59.602715,60.445736,52.015202,4029650
2021-02-24,60.397285,60.697674,60.009689,60.436047,52.006866,3710040
2021-02-25,60.591084,61.812016,59.176357,59.680233,51.356461,3338004
2021-02-26,59.457363,60.009689,58.333332,58.391472,50.439915,3404465
2021-03-01,59.273254,59.835270,58.575581,58.633720,50.649178,3024276
2021-03-02,58.624031,58.837208,57.858528,58.498062,50.531979,3517882
2021-03-03,58.498062,59.593021,58.430233,58.895348,50.875175,3220356
2021-03-04,58.720928,59.040699,56.879845,57.606590,49.761913,4465361
2021-03-05,57.819767,58.197674,56.463177,58.100777,50.188789,3907358
2021-03-08,58.226746,59.263565,57.839146,58.565891,50.590576,3772063
2021-03-09,58.604652,59.699612,58.149223,58.827518,50.816578,3305496
2021-03-10,58.827518,59.903103,58.798450,59.515503,51.410873,3441101
2021-03-11,59.767441,60.562016,58.769379,59.903103,51.745689,3234907
2021-03-12,59.922482,61.027130,59.534885,60.978683,52.674793,2806730
2021-03-15,61.269379,62.286823,60.775192,61.937984,53.503471,3268241
2021-03-16,62.015503,62.461239,61.327518,61.976746,53.536942,2896514
2021-03-17,61.821705,62.209301,61.482559,61.899223,53.469994,2877216
2021-03-18,61.560078,61.899223,60.968990,61.250000,52.909168,2706833
2021-03-19,61.172482,61.414730,59.622093,59.835270,51.687096,11386056
2021-03-22,59.874031,60.804264,59.525192,60.523254,52.281391,3583414
2021-03-23,60.503876,61.375969,60.368217,60.998062,52.691547,3369067
2021-03-24,60.998062,62.238373,60.930233,61.269379,52.925915,3019735
2021-03-25,61.094959,62.054264,60.474808,61.928295,53.495087,2139026
2021-03-26,62.102715,62.587208,61.443798,62.228683,53.754578,2014877
2021-03-29,62.209301,62.596897,61.482559,62.218990,53.746201,2276695
2021-03-30,61.967052,62.393410,61.753876,62.131783,53.670879,2346046
2021-03-31,61.831394,62.277130,61.453487,61.531010,53.347431,2567410
2021-04-01,61.947674,63.129845,61.666668,63.091084,54.700012,2642333
2021-04-05,63.207363,63.420544,62.519379,63.226746,54.817635,2546460
2021-04-06,63.120155,63.410854,62.625969,63.110466,54.716835,3194350
2021-04-07,63.081394,63.643410,62.936047,63.517441,55.069675,2230565
2021-04-08,63.507751,63.759689,63.294575,63.381783,54.952049,1812192
2021-04-09,63.468990,63.624031,62.955425,63.168606,54.767242,2281236
2021-04-12,63.352715,63.701550,62.703487,63.633720,55.170490,2085053
2021-04-13,63.284885,63.992249,63.197674,63.953487,55.447731,2127778
2021-04-14,63.934109,64.001938,63.246124,63.333332,54.910046,1819003
2021-04-15,63.866280,64.874031,63.672482,64.844963,56.220627,2697442
2021-04-16,65.087212,65.290695,64.748062,64.941856,56.304646,2515913
